country,food_name,description,url
Italy,Fire Roasted Peppers,Per 1/2 cup - Calories: 35kcal | Fat: 0.00g | Carbs: 6.00g | Protein: 1.00g,https://foods.fatsecret.com/calories-nutrition/sun-of-italy/fire-roasted-peppers
Italy,Cookie and Cream Ice Cream,Per 1/2 cup - Calories: 180kcal | Fat: 7.00g | Carbs: 27.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/ital-gelati/cookie-and-cream-ice-cream
Italy,Marinara Sauce,Per 1/2 cup - Calories: 50kcal | Fat: 1.50g | Carbs: 9.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/clevelands-own-little-italy/marinara-sauce
Ivory Coast,China Coast,Per 1 serving - Calories: 1310kcal | Fat: 81.00g | Carbs: 87.00g | Protein: 60.00g,https://foods.fatsecret.com/calories-nutrition/islands-restaurants/china-coast
Ivory Coast,West Coast Reuben,Per 1 serving - Calories: 1336kcal | Fat: 72.00g | Carbs: 99.00g | Protein: 70.00g,https://foods.fatsecret.com/calories-nutrition/mimis-cafe/west-coast-reuben
Ivory Coast,Gulf Coast Roll,Per 10 pieces - Calories: 600kcal | Fat: 32.00g | Carbs: 70.00g | Protein: 14.00g,https://foods.fatsecret.com/calories-nutrition/sushiya/gulf-coast-roll
Ivory Coast,Calicraft Coast - 12oz,Per 1 serving - Calories: 130kcal | Fat: 0.00g | Carbs: 11.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/taco-bell/calicraft-coast-12oz
Ivory Coast,Calicraft Coast - 16oz,Per 1 serving - Calories: 170kcal | Fat: 0.00g | Carbs: 15.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/taco-bell/calicraft-coast-16oz
Ivory Coast,"6"" East Coast Sub",Per 1 sub - Calories: 600kcal | Fat: 33.00g | Carbs: 47.00g | Protein: 81.00g,https://foods.fatsecret.com/calories-nutrition/submarina-california-subs/6-east-coast-sub
Ivory Coast,Best Coast Turkey Burger,Per 1 serving - Calories: 380kcal | Fat: 16.00g | Carbs: 32.00g | Protein: 27.00g,https://foods.fatsecret.com/calories-nutrition/burgerville/best-coast-turkey-burger
Ivory Coast,Pacific Coast Clam Chowder,Per 1 cup - Calories: 320kcal | Fat: 20.00g | Carbs: 27.00g | Protein: 8.00g,https://foods.fatsecret.com/calories-nutrition/safeway/pacific-coast-clam-chowder
Ivory Coast,Pacific Coast Clam Chowder,Per 1 cup - Calories: 320kcal | Fat: 20.00g | Carbs: 27.00g | Protein: 8.00g,https://foods.fatsecret.com/calories-nutrition/signature-cafe/pacific-coast-clam-chowder
Ivory Coast,Pacific Coast Pistachio Gelato,Per 2/3 cup - Calories: 270kcal | Fat: 14.00g | Carbs: 31.00g | Protein: 6.00g,https://foods.fatsecret.com/calories-nutrition/talenti/pacific-coast-pistachio-gelato
Ivory Coast,Organic Gold Coast Sourdough,Per 1 slice - Calories: 80kcal | Fat: 1.00g | Carbs: 15.00g | Protein: 3.00g,https://foods.fatsecret.com/calories-nutrition/franz/organic-gold-coast-sourdough
Ivory Coast,The Gold Coast 'Rita - Frozen,Per 1 serving - Calories: 540kcal | Fat: 0.00g | Carbs: 109.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/outback-steakhouse/the-gold-coast-rita-frozen
Ivory Coast,Spicy East Coast Italian (Unwich),Per 1 serving - Calories: 620kcal | Fat: 48.00g | Carbs: 11.00g | Protein: 37.00g,https://foods.fatsecret.com/calories-nutrition/jimmy-johns/spicy-east-coast-italian-(unwich)
Ivory Coast,Best Coast Grilled Chicken Sandwich,Per 1 serving - Calories: 400kcal | Fat: 16.00g | Carbs: 30.00g | Protein: 36.00g,https://foods.fatsecret.com/calories-nutrition/burgerville/best-coast-grilled-chicken-sandwich
Ivory Coast,West Coast Burger 'The WCB',Per 1 serving - Calories: 1520kcal | Fat: 94.00g | Carbs: 110.00g | Protein: 50.00g,https://foods.fatsecret.com/calories-nutrition/california-pizza-kitchen/west-coast-burger-the-wcb
Ivory Coast,Gold Coast Coconut Shrimp - Appetizer,Per 1 serving - Calories: 940kcal | Fat: 65.00g | Carbs: 52.00g | Protein: 34.00g,https://foods.fatsecret.com/calories-nutrition/outback-steakhouse/gold-coast-coconut-shrimp-appetizer
Ivory Coast,"Sauza Gold Coast Rita, Rocks",Per 1 serving - Calories: 130kcal | Fat: 0.00g | Carbs: 9.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/outback-steakhouse/sauza-gold-coast-rita-rocks
Ivory Coast,The Gold Coast 'Rita - Rocks,Per 1 serving - Calories: 190kcal | Fat: 0.00g | Carbs: 24.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/outback-steakhouse/the-gold-coast-rita-rocks
Ivory Coast,8 Gold Coast Coconut Shrimp,Per 1 serving - Calories: 730kcal | Fat: 49.00g | Carbs: 44.00g | Protein: 26.00g,https://foods.fatsecret.com/calories-nutrition/outback-steakhouse/8-gold-coast-coconut-shrimp
Ivory Coast,6 Gold Coast Coconut Shrimp,Per 1 serving - Calories: 680kcal | Fat: 50.00g | Carbs: 38.00g | Protein: 19.00g,https://foods.fatsecret.com/calories-nutrition/outback-steakhouse/6-gold-coast-coconut-shrimp
Japan,Japanese Tea Cookie,Per 100g - Calories: 384kcal | Fat: 0.34g | Carbs: 92.87g | Protein: 3.62g,https://foods.fatsecret.com/calories-nutrition/generic/cookie-tea-japanese
Japan,Japanese Pear,Per 100g - Calories: 42kcal | Fat: 0.23g | Carbs: 10.65g | Protein: 0.50g,https://foods.fatsecret.com/calories-nutrition/generic/pear-japanese-raw
Japan,Japanese Pickles Tsukemono,Per 100g - Calories: 29kcal | Fat: 0.20g | Carbs: 5.44g | Protein: 1.35g,https://foods.fatsecret.com/calories-nutrition/generic/tsukemono-japanese-pickles
Japan,Japanese Style Pickled Cabbage,Per 100g - Calories: 30kcal | Fat: 0.10g | Carbs: 5.67g | Protein: 1.60g,https://foods.fatsecret.com/calories-nutrition/generic/cabbage-fresh-pickled-japanese-style
Japan,Japanese Persimmons,Per 100g - Calories: 70kcal | Fat: 0.19g | Carbs: 18.59g | Protein: 0.58g,https://foods.fatsecret.com/calories-nutrition/usda/japanese-persimmons
Japan,Japanese Chestnuts,Per 100g - Calories: 154kcal | Fat: 0.53g | Carbs: 34.91g | Protein: 2.25g,https://foods.fatsecret.com/calories-nutrition/usda/japanese-chestnuts
Japan,Japanese Chestnuts (Boiled and Steamed),Per 100g - Calories: 56kcal | Fat: 0.19g | Carbs: 12.64g | Protein: 0.82g,https://foods.fatsecret.com/calories-nutrition/usda/japanese-chestnuts-(boiled-and-steamed)
Japan,Japanese Style Cabbage (Pickled),Per 100g - Calories: 30kcal | Fat: 0.10g | Carbs: 5.67g | Protein: 1.60g,https://foods.fatsecret.com/calories-nutrition/usda/japanese-style-cabbage-(pickled)
Japan,Tomoshiraga Somen Noodles,Per 2 oz uncooked - Calories: 190kcal | Fat: 1.00g | Carbs: 41.00g | Protein: 5.00g,https://foods.fatsecret.com/calories-nutrition/japanfood/tomoshiraga-somen-noodles
Japan,Tomoshiraga Somen Oriental Style Noodles,Per 1 serving - Calories: 190kcal | Fat: 1.00g | Carbs: 41.00g | Protein: 5.00g,https://foods.fatsecret.com/calories-nutrition/japanfood/tomoshiraga-somen-oriental-style-noodles
Japan,Dry Roasted Crunchy Peanuts,Per 1 pack - Calories: 200kcal | Fat: 10.00g | Carbs: 20.00g | Protein: 8.00g,https://foods.fatsecret.com/calories-nutrition/japon/dry-roasted-crunchy-peanuts
Japan,Chicken and Beef Teriyaki,Per 1 serving - Calories: 590kcal | Fat: 14.00g | Carbs: 80.00g | Protein: 32.00g,https://foods.fatsecret.com/calories-nutrition/edo-japan/chicken-and-beef-teriyaki
Japan,Chicken Yakisoba,Per 1 serving  - Calories: 510kcal | Fat: 14.00g | Carbs: 62.00g | Protein: 37.00g,https://foods.fatsecret.com/calories-nutrition/edo-japan/chicken-yakisoba
Japan,Teriyaki Chicken,Per 1 order - Calories: 580kcal | Fat: 12.00g | Carbs: 80.00g | Protein: 33.00g,https://foods.fatsecret.com/calories-nutrition/edo-japan/teriyaki-chicken
Japan,Chicken Teriyaki Combo Meal (No Rice),Per 1 meal - Calories: 480kcal | Fat: 10.60g | Carbs: 39.80g | Protein: 53.60g,https://foods.fatsecret.com/calories-nutrition/sarku-japan/chicken-teriyaki-combo-meal-(no-rice)
Japan,Teriyaki Sauce,Per 1 scoop - Calories: 45kcal | Fat: 0.00g | Carbs: 11.00g | Protein: 1.00g,https://foods.fatsecret.com/calories-nutrition/edo-japan/teriyaki-sauce
Japan,Chicken Teriyaki Combo Meal,Per 1 serving - Calories: 721kcal | Fat: 11.00g | Carbs: 93.00g | Protein: 56.00g,https://foods.fatsecret.com/calories-nutrition/sarku-japan/chicken-teriyaki-combo-meal
Japan,Sukiyaki Beef,Per 1 serving - Calories: 580kcal | Fat: 15.00g | Carbs: 80.00g | Protein: 32.00g,https://foods.fatsecret.com/calories-nutrition/edo-japan/sukiyaki-beef
Japan,Chicken Teriyaki with Steamed Rice,Per 1 meal - Calories: 640kcal | Fat: 24.00g | Carbs: 79.00g | Protein: 28.00g,https://foods.fatsecret.com/calories-nutrition/sarku-japan/chicken-teriyaki-with-steamed-rice
Japan,Vegetable Spring Roll,Per 1 order - Calories: 190kcal | Fat: 9.00g | Carbs: 15.00g | Protein: 3.00g,https://foods.fatsecret.com/calories-nutrition/sarku-japan/vegetable-spring-roll
Jordan,Jordan Almonds,Per 15 pieces - Calories: 180kcal | Fat: 8.00g | Carbs: 28.00g | Protein: 3.00g,https://foods.fatsecret.com/calories-nutrition/blue-diamond/jordan-almonds
Jordan,Jordan Almonds,Per 13 pieces - Calories: 190kcal | Fat: 8.00g | Carbs: 26.00g | Protein: 3.00g,https://foods.fatsecret.com/calories-nutrition/market-pantry/jordan-almonds
Jordan,Jordan Almonds,Per 8 pieces - Calories: 130kcal | Fat: 4.00g | Carbs: 23.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/sconza/jordan-almonds
Jordan,Morning Crisp,Per 3/4 cup - Calories: 240kcal | Fat: 9.00g | Carbs: 37.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/jordans/morning-crisp
Jordan,"Ball Game Treats (Chicken, Pork and Beef Franks)",Per 1 frank - Calories: 130kcal | Fat: 10.00g | Carbs: 3.00g | Protein: 6.00g,https://foods.fatsecret.com/calories-nutrition/jordans/ball-game-treats-(chicken-pork-and-beef-franks)
Jordan,Skinny Syrups,Per 1 fl oz - Calories: 0kcal | Fat: 0.00g | Carbs: 0.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/jordans/skinny-syrups
Jordan,Natural Casing Frankfurters,Per 1 frank - Calories: 170kcal | Fat: 16.00g | Carbs: 2.00g | Protein: 6.00g,https://foods.fatsecret.com/calories-nutrition/jordans/natural-casing-frankfurters
Jordan,Boricua Mix,Per 1/4 taza - Calories: 100kcal | Fat: 8.00g | Carbs: 1.00g | Protein: 7.00g,https://foods.fatsecret.com/calories-nutrition/borden/boricua-mix
Jordan,Triple Cheddar Shredded Cheese,Per 1/4 cup - Calories: 110kcal | Fat: 9.00g | Carbs: 2.00g | Protein: 6.00g,https://foods.fatsecret.com/calories-nutrition/borden/triple-cheddar-shredded-cheese
Jordan,Fat Free Cheddar,Per 1 slice - Calories: 30kcal | Fat: 0.00g | Carbs: 3.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/borden/fat-free-cheddar
Jordan,Deluxe American Cheese,Per 1 slice - Calories: 60kcal | Fat: 4.00g | Carbs: 2.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/borden/deluxe-american-cheese
Jordan,Essentials String Cheese,Per 1/4 cup - Calories: 110kcal | Fat: 9.00g | Carbs: 1.00g | Protein: 7.00g,https://foods.fatsecret.com/calories-nutrition/borden/essentials-string-cheese
Jordan,Fat Free Single Cheese Slices,Per 1 slice - Calories: 30kcal | Fat: 0.00g | Carbs: 3.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/borden/fat-free-single-cheese-slices
Jordan,Fat Free Cottage Cheese,Per 1/2 cup - Calories: 80kcal | Fat: 0.00g | Carbs: 5.00g | Protein: 13.00g,https://foods.fatsecret.com/calories-nutrition/borden/fat-free-cottage-cheese
Jordan,Cremora Non-Dairy Amaretto Creamer,Per 1 serving - Calories: 60kcal | Fat: 2.50g | Carbs: 9.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/borden/cremora-non-dairy-amaretto-creamer
Jordan,Cremora Original Rich 'n Creamy Non-Dairy Creamer,Per 1 serving - Calories: 10kcal | Fat: 0.50g | Carbs: 1.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/borden/cremora-original-rich-n-creamy-non-dairy-creamer
Jordan,Lactose Free American Cheese Singles,Per 1 slice - Calories: 60kcal | Fat: 5.00g | Carbs: 1.00g | Protein: 3.00g,https://foods.fatsecret.com/calories-nutrition/borden/lactose-free-american-cheese-singles
Jordan,2% Milk Sharp Cheese Singles,Per 1 slice - Calories: 50kcal | Fat: 3.00g | Carbs: 2.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/borden/2%25-milk-sharp-cheese-singles
Jordan,Gouda Cheese Singles,Per 1 slice - Calories: 70kcal | Fat: 5.00g | Carbs: 0.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/borden/gouda-cheese-singles
Jordan,Shredded Gouda Cheese,Per 1/4 cup - Calories: 110kcal | Fat: 9.00g | Carbs: 1.00g | Protein: 7.00g,https://foods.fatsecret.com/calories-nutrition/borden/shredded-gouda-cheese
Kenya,Nyama Choma (Kenyan Grilled Meat),Per 1 serving - Calories: 449kcal | Fat: 21.00g | Carbs: 4.00g | Protein: 58.00g,https://foods.fatsecret.com/calories-nutrition/real-appeal/nyama-choma-(kenyan-grilled-meat)
Kenya,Sukuma Wiki (Kenyan Collard Greens),Per 1 serving - Calories: 386kcal | Fat: 30.00g | Carbs: 7.00g | Protein: 22.00g,https://foods.fatsecret.com/calories-nutrition/real-appeal/sukuma-wiki-(kenyan-collard-greens)
Kosovo,Shrimp Crackers,Per 1.6 oz - Calories: 160kcal | Fat: 1.00g | Carbs: 37.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/komodo/shrimp-crackers
Laos,Baked Lays,Per 1 serving - Calories: 140kcal | Fat: 4.00g | Carbs: 24.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/jersey-mikes/baked-lays
Laos,Lays Classic,Per 1 serving - Calories: 240kcal | Fat: 16.00g | Carbs: 23.00g | Protein: 3.00g,https://foods.fatsecret.com/calories-nutrition/jersey-mikes/lays-classic
Laos,Lays BBQ,Per 1 serving - Calories: 230kcal | Fat: 14.00g | Carbs: 24.00g | Protein: 3.00g,https://foods.fatsecret.com/calories-nutrition/jersey-mikes/lays-bbq
Laos,Loopdy-Loos,Per 2 oz dry - Calories: 210kcal | Fat: 1.00g | Carbs: 41.00g | Protein: 8.00g,https://foods.fatsecret.com/calories-nutrition/goodles/loopdy-loos
Laos,Liquid Labs,Per 1 stick - Calories: 20kcal | Fat: 0.00g | Carbs: 5.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/force-factor/liquid-labs
Laos,LAYS Barbecue,Per 1 serving - Calories: 230kcal | Fat: 14.00g | Carbs: 24.00g | Protein: 3.00g,https://foods.fatsecret.com/calories-nutrition/mr-goodcents/lays-barbecue
Laos,LAYS Classic,Per 1 serving - Calories: 240kcal | Fat: 15.00g | Carbs: 23.00g | Protein: 3.00g,https://foods.fatsecret.com/calories-nutrition/mr-goodcents/lays-classic
Laos,"Lays, BBQ",Per 1 serving - Calories: 150kcal | Fat: 9.00g | Carbs: 16.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/marcos-pizza/lays-bbq
Laos,"Lays, Classic",Per 1 serving - Calories: 170kcal | Fat: 11.00g | Carbs: 16.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/marcos-pizza/lays-classic
Laos,Lays Salt & Vinegar,Per 1 serving - Calories: 230kcal | Fat: 15.00g | Carbs: 23.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/jersey-mikes/lays-salt-vinegar
Laos,Baked Lays BBQ,Per 1 serving - Calories: 140kcal | Fat: 3.50g | Carbs: 24.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/jersey-mikes/baked-lays-bbq
Laos,"Lays, Kettle Cooked, Original",Per 1 serving - Calories: 160kcal | Fat: 9.00g | Carbs: 16.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/marcos-pizza/lays-kettle-cooked-original
Laos,"Lays, Sour Cream & Onion",Per 1 serving - Calories: 160kcal | Fat: 10.00g | Carbs: 15.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/marcos-pizza/lays-sour-cream-onion
Laos,Las Olas Salad,Per 1 serving - Calories: 254kcal | Fat: 11.00g | Carbs: 15.00g | Protein: 26.00g,https://foods.fatsecret.com/calories-nutrition/roly-poly/las-olas-salad
Laos,Las Vegas Roll,Per 1 piece - Calories: 108kcal | Fat: 5.30g | Carbs: 11.00g | Protein: 3.20g,https://foods.fatsecret.com/calories-nutrition/kona-grill/las-vegas-roll
Laos,LAYS Oven Baked Barbecue,Per 1 serving - Calories: 140kcal | Fat: 3.50g | Carbs: 24.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/mr-goodcents/lays-oven-baked-barbecue
Laos,LAYS Oven Baked Original,Per 1 serving - Calories: 140kcal | Fat: 4.00g | Carbs: 24.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/mr-goodcents/lays-oven-baked-original
Laos,Las Vegas Roll,Per 1 serving - Calories: 280kcal | Fat: 21.00g | Carbs: 58.00g | Protein: 13.00g,https://foods.fatsecret.com/calories-nutrition/benihana/las-vegas-roll
Laos,Lays Sour Cream and Onion,Per 1 serving - Calories: 240kcal | Fat: 15.00g | Carbs: 23.00g | Protein: 3.00g,https://foods.fatsecret.com/calories-nutrition/jersey-mikes/lays-sour-cream-and-onion
Laos,Baked Lays Sour Cream & Onion,Per 1 serving - Calories: 140kcal | Fat: 3.50g | Carbs: 24.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/jersey-mikes/baked-lays-sour-cream-onion
Latvia,Spaghettini,Per 1 serving - Calories: 320kcal | Fat: 1.50g | Carbs: 64.00g | Protein: 11.00g,https://foods.fatsecret.com/calories-nutrition/lancia/spaghettini
Latvia,French Vanilla Coffee,Per 1 packet - Calories: 5kcal | Fat: 0.00g | Carbs: 1.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/flavia/french-vanilla-coffee
Latvia,Columbia Coffee,Per 1 packet - Calories: 2kcal | Fat: 0.00g | Carbs: 0.30g | Protein: 0.20g,https://foods.fatsecret.com/calories-nutrition/flavia/columbia-coffee
Latvia,Chai Tea,Per 1 cup - Calories: 0kcal | Fat: 0.00g | Carbs: 0.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/flavia/chai-tea
Latvia,Fabulous Froth Original,Per 1 packet - Calories: 47kcal | Fat: 0.10g | Carbs: 7.80g | Protein: 3.60g,https://foods.fatsecret.com/calories-nutrition/flavia/fabulous-froth-original
Latvia,Cappucino Latte Swirl,Per 1 packet - Calories: 46kcal | Fat: 0.10g | Carbs: 7.90g | Protein: 3.10g,https://foods.fatsecret.com/calories-nutrition/flavia/cappucino-latte-swirl
Latvia,Dove Hot Chocolate,Per 1 packet - Calories: 80kcal | Fat: 2.40g | Carbs: 15.00g | Protein: 1.40g,https://foods.fatsecret.com/calories-nutrition/flavia/dove-hot-chocolate
Latvia,Hazelnut Coffee,Per 1 packet - Calories: 5kcal | Fat: 0.00g | Carbs: 1.00g | Protein: 0.20g,https://foods.fatsecret.com/calories-nutrition/flavia/hazelnut-coffee
Latvia,Green Tea with Jasmine,Per 1 packet - Calories: 0kcal | Fat: 0.00g | Carbs: 0.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/flavia/green-tea-with-jasmine
Latvia,Milky Way Swirl,Per 1 packet - Calories: 60kcal | Fat: 1.00g | Carbs: 12.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/flavia/milky-way-swirl
Latvia,Russian Kefir,Per 1 cup - Calories: 100kcal | Fat: 0.00g | Carbs: 15.00g | Protein: 14.00g,https://foods.fatsecret.com/calories-nutrition/latta/russian-kefir
Latvia,Aloe Vera Drink,Per 1 cup - Calories: 80kcal | Fat: 0.00g | Carbs: 19.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/savia/aloe-vera-drink
Latvia,Organic Kefir,Per 1 cup - Calories: 150kcal | Fat: 8.00g | Carbs: 12.00g | Protein: 8.00g,https://foods.fatsecret.com/calories-nutrition/latta/organic-kefir
Latvia,Raspberry Yogurt,Per 1 container - Calories: 140kcal | Fat: 11.00g | Carbs: 9.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/lavva/raspberry-yogurt
Latvia,Coconut Milk,Per 1 bottle  - Calories: 180kcal | Fat: 5.00g | Carbs: 30.00g | Protein: 3.00g,https://foods.fatsecret.com/calories-nutrition/savia/coconut-milk
Latvia,Spinach & Cheese Pupusas,Per 1 pupusa - Calories: 160kcal | Fat: 8.00g | Carbs: 15.00g | Protein: 7.00g,https://foods.fatsecret.com/calories-nutrition/tres-latin-foods/spinach-cheese-pupusas
Latvia,Black Bean & Sweet Corn Pupusas,Per 2 papusa - Calories: 290kcal | Fat: 9.00g | Carbs: 44.00g | Protein: 9.00g,https://foods.fatsecret.com/calories-nutrition/tres-latin-foods/black-bean-sweet-corn-pupusas
Latvia,Pinto Bean & Cheese Pupusas,Per 1 pupusa - Calories: 140kcal | Fat: 4.50g | Carbs: 21.00g | Protein: 5.00g,https://foods.fatsecret.com/calories-nutrition/tres-latin-foods/pinto-bean-cheese-pupusas
Latvia,Green Chile & Cheese Pupusas,Per 1 pupusa - Calories: 140kcal | Fat: 7.00g | Carbs: 15.00g | Protein: 5.00g,https://foods.fatsecret.com/calories-nutrition/tres-latin-foods/green-chile-cheese-pupusas
Latvia,Chicken & Cheese Pupusas,Per 1 papusa - Calories: 150kcal | Fat: 6.00g | Carbs: 16.00g | Protein: 7.00g,https://foods.fatsecret.com/calories-nutrition/tres-latin-foods/chicken-cheese-pupusas
Lebanon,Lebanon Bologna,Per 100g - Calories: 184kcal | Fat: 10.44g | Carbs: 0.44g | Protein: 19.03g,https://foods.fatsecret.com/calories-nutrition/generic/bologna-lebanon
Lebanon,Lebanon Beef Bologna,Per 100g - Calories: 184kcal | Fat: 10.44g | Carbs: 0.44g | Protein: 19.03g,https://foods.fatsecret.com/calories-nutrition/usda/lebanon-beef-bologna
Lebanon,Lebanon Bologna,Per 1 serving - Calories: 100kcal | Fat: 5.00g | Carbs: 1.00g | Protein: 11.00g,https://foods.fatsecret.com/calories-nutrition/boars-head/lebanon-bologna
Lebanon,Sweet Lebanon Bologna,Per 2 oz - Calories: 100kcal | Fat: 5.00g | Carbs: 7.00g | Protein: 10.00g,https://foods.fatsecret.com/calories-nutrition/seltzers/sweet-lebanon-bologna
Lebanon,Regular Lebanon Bologna,Per 2 oz - Calories: 100kcal | Fat: 5.00g | Carbs: 1.00g | Protein: 11.00g,https://foods.fatsecret.com/calories-nutrition/seltzers/regular-lebanon-bologna
Lebanon,Sweet Lebanon Bologna with Lean Beef,Per 2 slices - Calories: 80kcal | Fat: 4.00g | Carbs: 2.00g | Protein: 8.00g,https://foods.fatsecret.com/calories-nutrition/seltzers/sweet-lebanon-bologna-with-lean-beef
Lebanon,Sweet & Sour Chicken,Per 1 serving - Calories: 402kcal | Fat: 16.00g | Carbs: 47.00g | Protein: 18.00g,https://foods.fatsecret.com/calories-nutrition/leeann-chin/sweet-and-sour-chicken
Lebanon,Asian Noodles,Per 1 serving - Calories: 192kcal | Fat: 4.00g | Carbs: 33.00g | Protein: 5.00g,https://foods.fatsecret.com/calories-nutrition/leeann-chin/asian-noodles
Lebanon,Shrimp Vegetable Stir Fry,Per 1 serving - Calories: 169kcal | Fat: 5.00g | Carbs: 22.00g | Protein: 8.00g,https://foods.fatsecret.com/calories-nutrition/leeann-chin/shrimp-vegetable-stir-fry
Lebanon,Orange Chicken,Per 1 serving - Calories: 395kcal | Fat: 16.00g | Carbs: 44.00g | Protein: 18.00g,https://foods.fatsecret.com/calories-nutrition/leeann-chin/orange-chicken
Lebanon,Beef & Vegetable Stir Fry,Per 1 serving - Calories: 232kcal | Fat: 7.00g | Carbs: 24.00g | Protein: 18.00g,https://foods.fatsecret.com/calories-nutrition/leeann-chin/beef-and-vegetable-stir-fry
Lebanon,Grilled Kalbi Chicken,Per 1 serving - Calories: 244kcal | Fat: 8.00g | Carbs: 22.00g | Protein: 21.00g,https://foods.fatsecret.com/calories-nutrition/leeann-chin/grilled-kalbi-chicken
Lebanon,Asian Salad Dressing,Per 2 tbsp - Calories: 130kcal | Fat: 6.00g | Carbs: 14.00g | Protein: 0.00g,https://foods.fatsecret.com/calories-nutrition/leeann-chin/asian-salad-dressing
Lebanon,Gochujang Korean Beef,Per 1 serving - Calories: 360kcal | Fat: 25.00g | Carbs: 18.00g | Protein: 16.00g,https://foods.fatsecret.com/calories-nutrition/leeann-chin/gochujang-korean-beef
Lebanon,Brown Rice,Per 1 serving - Calories: 130kcal | Fat: 1.00g | Carbs: 27.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/leeann-chin/brown-rice
Lebanon,White Rice,Per 1 cup - Calories: 205kcal | Fat: 0.00g | Carbs: 45.00g | Protein: 4.00g,https://foods.fatsecret.com/calories-nutrition/leeann-chin/white-rice
Lebanon,Potsticker,Per 1 potsticker - Calories: 48kcal | Fat: 1.00g | Carbs: 6.00g | Protein: 2.00g,https://foods.fatsecret.com/calories-nutrition/leeann-chin/potsticker
Lebanon,Lemon Chicken,Per 1 serving - Calories: 371kcal | Fat: 15.00g | Carbs: 32.00g | Protein: 27.00g,https://foods.fatsecret.com/calories-nutrition/leeann-chin/lemon-chicken
Lebanon,Egg Roll,Per 1 roll - Calories: 207kcal | Fat: 11.00g | Carbs: 20.00g | Protein: 7.00g,https://foods.fatsecret.com/calories-nutrition/leeann-chin/egg-roll
Lebanon,Peking Chicken,Per 1 serving - Calories: 477kcal | Fat: 28.00g | Carbs: 31.00g | Protein: 26.00g,https://foods.fatsecret.com/calories-nutrition/leeann-chin/peking-chicken
Lithuania,Lithuanian Farmer Cheese,Per 1/2 cup - Calories: 100kcal | Fat: 0.50g | Carbs: 3.00g | Protein: 21.00g,https://foods.fatsecret.com/calories-nutrition/puriena/lithuanian-farmer-cheese
Lithuania,Lithuanian Farmer Cheese (55g),Per 1/4 cup - Calories: 80kcal | Fat: 5.00g | Carbs: 1.00g | Protein: 9.00g,https://foods.fatsecret.com/calories-nutrition/puriena/lithuanian-farmer-cheese-(55g)
Macao SAR,Toffee Bar Cookie,Per 100g - Calories: 489kcal | Fat: 24.73g | Carbs: 64.06g | Protein: 5.50g,https://foods.fatsecret.com/calories-nutrition/generic/cookie-toffee-bar
Macao SAR,Planters Peanut Bar,Per 100g - Calories: 510kcal | Fat: 30.45g | Carbs: 50.84g | Protein: 16.26g,https://foods.fatsecret.com/calories-nutrition/generic/planters-peanut-bar
Macao SAR,Milk 'N Cereal Bar,Per 100g - Calories: 413kcal | Fat: 10.98g | Carbs: 72.05g | Protein: 6.47g,https://foods.fatsecret.com/calories-nutrition/generic/milk-n-cereal-bar
